timestamp,payload,time,lat,lon,hdg,rsa_0,rpm_0,rsa_2,rpm_2,rsa_1,rpm_1
2020-12-09 10:54:02.843646,"$GPRMC,095400,A,5154.7971,N,00429.2241,E,002.8,190.,091220,01.,E*42",2020-12-09 10:54:02.843646,51.547971,4.29224,,180.0,0.0,180.0,0.0,180.0,0.0
2020-12-09 10:54:03.043644,"$GPRMC,095400,A,5154.7969,N,00429.2240,E,002.8,190.,091220,01.,E*4A",2020-12-09 10:54:03.043644,51.547969,4.29224,201.05578055780558,539.3266884718144,5315.173661724051,525.3129985472926,9330.924019924636,536.9131505970934,7246.357737491128
2020-12-09 10:54:03.243631,"$GPRMC,095401,A,5154.7965,N,00429.2239,E,002.9,190.,091220,01.,E*48",2020-12-09 10:54:03.243631,51.547965000000005,4.29223,201.54461092218443,539.35,5304.255344619467,524.274984773323,9311.295800431797,536.2124832010683,7245.214254615551
2020-12-09 10:54:03.443629,"$GPRMC,095401,A,5154.7965,N,00429.2239,E,002.9,190.,091220,01.,E*48",2020-12-09 10:54:03.443629,51.547965000000005,4.29223,201.94468112767893,539.35,5263.686854680221,523.5658495624195,9270.83602017703,535.4968443311645,7237.902564102564
2020-12-09 10:54:03.643627,"$GPRMC,095401,A,5154.7960,N,00429.2237,E,003.0,190.,091220,01.,E*4B",2020-12-09 10:54:03.643627,51.54796,4.29223,202.34468904017837,539.3338498967757,5293.109477833165,522.8664585073795,9205.481034414111,534.764387321838,7249.668904714354
2020-12-09 10:54:03.843630,"$GPRMC,095401,A,5154.7958,N,00429.2236,E,003.0,190.,091220,01.,E*41",2020-12-09 10:54:03.843630,51.547958,4.29223,202.7334411575016,539.3127053114424,5316.958785674222,522.1719214102816,9166.8692840447,534.0135205488555,7254.31185512461
2020-12-09 10:54:04.043610,"$GPRMC,095401,A,5154.7958,N,00429.2236,E,003.0,190.,091220,01.,E*41",2020-12-09 10:54:04.043610,51.547958,4.29223,203.04160502422863,539.3392748125832,5330.2331307686945,521.4826068544417,9275.915796368521,533.2557885022923,7241.084964812953
2020-12-09 10:54:04.257566,"$GPRMC,095402,A,5154.7954,N,00429.2234,E,003.1,190.,091220,01.,E*4D",2020-12-09 10:54:04.257566,51.547954,4.29223,203.42222922765143,539.3324032121194,5282.066021738987,520.7511221028176,9276.745173338944,532.4622078379743,7228.100379718265
2020-12-09 10:54:04.457526,"$GPRMC,095402,A,5154.7954,N,00429.2234,E,003.1,190.,091220,01.,E*4D",2020-12-09 10:54:04.457526,51.547954,4.29223,203.6334844727949,539.31,5272.970977520831,520.0651453303051,9241.437290148091,531.7434153446,7233.390443300681
2020-12-09 10:54:04.657487,"$GPRMC,095402,A,5154.7950,N,00429.2230,E,003.1,191.,091220,01.,E*4C",2020-12-09 10:54:04.657487,51.54795,4.29223,203.92224999750022,539.31,5302.782778670466,519.3680145828353,9226.927768066229,531.3586478757356,7263.934046156401
2020-12-09 10:54:04.857470,"$GPRMC,095402,A,5154.7948,N,00429.2229,E,003.2,191.,091220,01.,E*4E",2020-12-09 10:54:04.857470,51.547948,4.2922199999999995,204.1222345653066,539.3270279901602,5316.114587324446,518.7145109158768,9228.813868358551,531.1700000000001,7247.472243053363
2020-12-09 10:54:05.057448,"$GPRMC,095403,A,5154.7946,N,00429.2228,E,003.2,191.,091220,01.,E*40",2020-12-09 10:54:05.057448,51.547946,4.2922199999999995,204.31176789559305,539.346401509893,5305.055395905806,518.0764408238347,9247.14017665882,531.1700000000001,7238.751910611725
2020-12-09 10:54:05.247392,"$GPRMC,095403,A,5154.7944,N,00429.2227,E,003.2,191.,091220,01.,E*4D",2020-12-09 10:54:05.247392,51.547944,4.2922199999999995,204.42234945271443,539.3212881026516,5269.457055678672,517.4774649016194,9298.628447888292,531.1888184562026,7250.650574007767
2020-12-09 10:54:05.447360,"$GPRMC,095403,A,5154.7944,N,00429.2227,E,003.2,191.,091220,01.,E*4D",2020-12-09 10:54:05.447360,51.547944,4.2922199999999995,204.61116673334666,539.3250904709229,5289.713264554163,516.8312592888933,9256.13236209935,531.2,7256.788593320563
2020-12-09 10:54:05.647316,"$GPRMC,095403,A,5154.7941,N,00429.2225,E,003.2,193.,091220,01.,E*48",2020-12-09 10:54:05.647316,51.547941,4.2922199999999995,204.7111642862858,539.3485752250322,5309.1249825924915,516.3,9187.00059476606,531.2,7254.638955050336
2020-12-09 10:54:05.847338,"$GPRMC,095403,A,5154.7939,N,00429.2224,E,003.2,194.,091220,01.,E*41",2020-12-09 10:54:05.847338,51.547939,4.2922199999999995,204.81108024874737,539.3221949289459,5319.073224268387,516.3,9246.483743061062,531.181490492559,7237.411159071259
2020-12-09 10:54:06.047245,"$GPRMC,095404,A,5154.7937,N,00429.2223,E,003.3,194.,091220,01.,E*4E",2020-12-09 10:54:06.047245,51.547937000000005,4.2922199999999995,204.91047269952725,539.31,5283.288735948155,516.3045100404267,9262.937289144671,531.1700000000001,7256.253790395352
2020-12-09 10:54:06.243313,"$GPRMC,095404,A,5154.7935,N,00429.2222,E,003.3,194.,091220,01.,E*4D",2020-12-09 10:54:06.243313,51.547934999999995,4.2922199999999995,205.0,539.3104366993927,5269.391261651132,516.31,9257.056476459316,531.1700000000001,7269.0429288661335
2020-12-09 10:54:06.443260,"$GPRMC,095404,A,5154.7935,N,00429.2222,E,003.3,194.,091220,01.,E*4D",2020-12-09 10:54:06.443260,51.547934999999995,4.2922199999999995,205.01108393045493,539.3368482945145,5296.680965379494,516.31,9266.98173599092,531.1878266020249,7243.200994184023
2020-12-09 10:54:06.643190,"$GPRMC,095404,A,5154.7931,N,00429.2221,E,003.3,194.,091220,01.,E*4A",2020-12-09 10:54:06.643190,51.547931,4.2922199999999995,205.11029044804766,539.3366587354071,5313.935939530408,516.305722581842,9237.540444059194,531.2,7255.08079485959
2020-12-09 10:54:06.843126,"$GPRMC,095404,A,5154.7929,N,00429.2221,E,003.4,194.,091220,01.,E*44",2020-12-09 10:54:06.843126,51.547929,4.2922199999999995,205.21116939092866,539.3100820154261,5308.304748726045,516.3008950424266,9182.655510249753,531.2,7267.90528212524
2020-12-09 10:54:07.043088,"$GPRMC,095404,A,5154.7929,N,00429.2221,E,003.4,194.,091220,01.,E*44",2020-12-09 10:54:07.043088,51.547929,4.2922199999999995,205.31093802098658,539.3363101801899,5265.379851847938,516.3074766801177,9142.513201760015,531.1941854368642,7247.2589903376975
2020-12-09 10:54:07.243043,"$GPRMC,095405,A,5154.7926,N,00429.2220,E,003.4,194.,091220,01.,E*4B",2020-12-09 10:54:07.243043,51.547926,4.2922199999999995,205.4093479591837,539.3372791925815,5283.845724672775,516.4251350900656,9149.801818981958,531.4765625733041,7228.645578527072
2020-12-09 10:54:07.443004,"$GPRMC,095405,A,5154.7924,N,00429.2219,E,003.4,194.,091220,01.,E*43",2020-12-09 10:54:07.443004,51.547924,4.29221,205.51114562388082,539.3108462824775,5306.6359403727365,516.8024047883893,9196.548877990786,532.2561195928333,7214.841772613866
2020-12-09 10:54:07.642967,"$GPRMC,095405,A,5154.7919,N,00429.2219,E,003.5,193.,091220,01.,E*4B",2020-12-09 10:54:07.642967,51.547919,4.29221,205.6223191072357,539.3356509783393,5317.21557345608,518.6162542375125,9283.717570713825,533.5311197171185,7214.178342976961
